bnf_code,drug_name,chemical_substance,year,items
0403030,Cipramil_Tab 10mg,citalopram,2004,58832.0
0403030,Cipramil_Tab 40mg,citalopram,2015,108.0
0403030,Cipramil_Tab 20mg,citalopram,2010,49189.0
0403030,Cipramil_Tab 40mg,citalopram,2014,848.0
0403030,Cipramil_Tab 20mg,citalopram,2013,7880.0
0403030,Cipramil_Tab 10mg,citalopram,2012,5838.0
0403030,Cipramil_Tab 40mg,citalopram,2012,2039.0
0403030,Cipramil_Tab 10mg,citalopram,2008,19225.0
0403030,Cipramil_Tab 10mg,citalopram,2017,9.0
0403030,Cipramil_Tab 20mg,citalopram,2006,76629.0
0403030,Cipramil_Tab 10mg,citalopram,2000,370466.0
0403030,Cipramil_Tab 40mg,citalopram,2008,6252.0
0403030,Cipramil_Tab 40mg,citalopram,1999,55700.0
0403030,Cipramil_Tab 20mg,citalopram,2015,6758.0
0403030,Cipramil_Tab 20mg,citalopram,1999,959100.0
0403030,Cipramil_Tab 20mg,citalopram,2005,104833.0
0403030,Cipramil_Tab 40mg,citalopram,2003,58295.0
0403030,Cipramil_Tab 40mg,citalopram,2006,11386.0
0403030,Cipramil_Tab 40mg,citalopram,2016,58.0
0403030,Fluoxetine HCl_Cap 60mg,fluoxetine,2018,58987.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml,fluoxetine,2018,110735.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml S/F,fluoxetine,2018,20789.0
0403030,Fluoxetine HCl_Liq Spec 2mg/5ml,fluoxetine,2018,2.0
0403030,Fluoxetine HCl_Cap 30mg,fluoxetine,2018,27528.0
0403030,Fluoxetine HCl_Cap 40mg,fluoxetine,2018,79106.0
0403030,Fluoxetine HCl_Cap 10mg,fluoxetine,2018,61230.0
0403030,Fluoxetine HCl_Tab 10mg,fluoxetine,2018,14257.0
0403030,Fluoxetine HCl_Liq Spec 2.5mg/5ml,fluoxetine,2018,3.0
0403030,Fluoxetine HCl_Cap 20mg,fluoxetine,2018,6270187.0
0403030,Prozac_Liq 20mg/5ml,fluoxetine,2018,1197.0
0403030,Prozac_Cap 20mg,fluoxetine,2018,19336.0
0403030,Oxactin_Cap 20mg,fluoxetine,2018,33262.0
0403030,Prozep_Oral Soln 20mg/5ml,fluoxetine,2018,805.0
0403030,Olena_Tab Disper 20mg,fluoxetine,2018,16339.0
0403030,Prozac_Cap 20mg,fluoxetine,1998,3190500.0
0403030,Prozac_Liq 20mg/5ml,fluoxetine,1998,57800.0
0403030,Prozac 60_Cap 60mg,fluoxetine,1998,11000.0
0403030,Fluoxetine HCl_Cap 20mg,fluoxetine,2010,5128478.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml S/F,fluoxetine,2017,20491.0
0403030,Fluoxetine HCl_Liq Spec 2.5mg/5ml,fluoxetine,2011,5.0
0403030,Fluoxetine HCl_Liq Spec 2mg/5ml,fluoxetine,2012,1.0
0403030,Fluoxetine HCl_Tab 10mg,fluoxetine,2015,5101.0
0403030,Fluoxetine HCl_Cap 20mg,fluoxetine,2008,4770781.0
0403030,Fluoxetine HCl_Cap 20mg,fluoxetine,2015,6212816.0
0403030,Fluoxetine HCl_Cap 20mg,fluoxetine,2003,4039673.0
0403030,Fluoxetine HCl_Liq Spec 2.5mg/5ml,fluoxetine,2014,7.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml,fluoxetine,2017,104397.0
0403030,Fluoxetine HCl_Cap 20mg,fluoxetine,2014,5976300.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml,fluoxetine,2005,90817.0
0403030,Fluoxetine HCl_Cap 60mg,fluoxetine,2014,46720.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml S/F,fluoxetine,2013,899.0
0403030,Fluoxetine HCl_Cap 20mg,fluoxetine,2005,4145886.0
0403030,Fluoxetine HCl_Cap 20mg,fluoxetine,2009,4947085.0
0403030,Fluoxetine HCl_Cap 20mg,fluoxetine,2017,6231886.0
0403030,Fluoxetine HCl_Tab 10mg,fluoxetine,2014,5862.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml,fluoxetine,2013,107097.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml S/F,fluoxetine,2016,10847.0
0403030,Fluoxetine HCl_Tab 10mg,fluoxetine,2011,1344.0
0403030,Fluoxetine HCl_Cap 10mg,fluoxetine,2016,5462.0
0403030,Fluoxetine HCl_Cap 60mg,fluoxetine,2008,70887.0
0403030,Fluoxetine HCl_Cap 60mg,fluoxetine,2015,51918.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml,fluoxetine,2009,100149.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml,fluoxetine,2015,112230.0
0403030,Fluoxetine HCl_Cap 20mg,fluoxetine,2002,3984439.0
0403030,Fluoxetine HCl_Cap 60mg,fluoxetine,2003,33276.0
0403030,Fluoxetine HCl_Cap 60mg,fluoxetine,2007,68272.0
0403030,Fluoxetine HCl_Cap 20mg,fluoxetine,2011,5261428.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml,fluoxetine,2014,109809.0
0403030,Fluoxetine HCl_Cap 20mg,fluoxetine,2007,4776066.0
0403030,Fluoxetine HCl_Cap 60mg,fluoxetine,2012,50099.0
0403030,Fluoxetine HCl_Cap 60mg,fluoxetine,2011,59874.0
0403030,Fluoxetine HCl_Cap 20mg,fluoxetine,2016,6318452.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml S/F,fluoxetine,2011,76.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml,fluoxetine,2010,97492.0
0403030,Fluoxetine HCl_Liq Spec 2mg/5ml,fluoxetine,2013,4.0
0403030,Fluoxetine HCl_Liq Spec 2mg/5ml,fluoxetine,2016,1.0
0403030,Fluoxetine HCl_Tab 10mg,fluoxetine,2010,414.0
0403030,Fluoxetine HCl_Cap 60mg,fluoxetine,2013,46883.0
0403030,Fluoxetine HCl_Cap 40mg,fluoxetine,2017,64329.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml,fluoxetine,2008,100895.0
0403030,Fluoxetine HCl_Cap 30mg,fluoxetine,2017,16692.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml,fluoxetine,2003,80478.0
0403030,Fluoxetine HCl_Cap 20mg,fluoxetine,2004,4148786.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml,fluoxetine,2007,101736.0
0403030,Fluoxetine HCl_Cap 60mg,fluoxetine,2010,70970.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml,fluoxetine,2016,102996.0
0403030,Fluoxetine HCl_Liq Spec 2.5mg/5ml,fluoxetine,2013,4.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml,fluoxetine,2011,97919.0
0403030,Fluoxetine HCl_Cap 10mg,fluoxetine,2017,39789.0
0403030,Fluoxetine HCl_Liq Spec 2.5mg/5ml,fluoxetine,2016,13.0
0403030,Fluoxetine HCl_Cap 20mg,fluoxetine,2000,3325521.0
0403030,Fluoxetine HCl_Tab 10mg,fluoxetine,2013,7010.0
0403030,Fluoxetine HCl_Tab 10mg,fluoxetine,2012,5537.0
0403030,Fluoxetine HCl_Cap 60mg,fluoxetine,2006,58419.0
0403030,Fluoxetine HCl_Tab 10mg,fluoxetine,2016,4055.0
0403030,Fluoxetine HCl_Tab 10mg,fluoxetine,2017,276.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml S/F,fluoxetine,2014,2695.0
0403030,Fluoxetine HCl_Liq Spec 2.5mg/5ml,fluoxetine,2015,16.0
0403030,Fluoxetine HCl_Liq Spec 2.5mg/5ml,fluoxetine,2010,3.0
0403030,Fluoxetine HCl_Cap 60mg,fluoxetine,2017,73500.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml,fluoxetine,2004,87671.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml S/F,fluoxetine,2012,414.0
0403030,Fluoxetine HCl_Tab 10mg (Old),fluoxetine,2017,954.0
0403030,Fluoxetine HCl_Cap 30mg,fluoxetine,2016,1417.0
0403030,Fluoxetine HCl_Liq Spec 2.5mg/5ml,fluoxetine,2012,7.0
0403030,Fluoxetine HCl_Cap 20mg,fluoxetine,2013,5772020.0
0403030,Fluoxetine HCl_Cap 60mg,fluoxetine,2016,60997.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml,fluoxetine,2002,31836.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml,fluoxetine,2006,96292.0
0403030,Fluoxetine HCl_Liq Spec 2mg/5ml,fluoxetine,2014,3.0
0403030,Fluoxetine HCl_Cap 20mg,fluoxetine,2001,3754290.0
0403030,Fluoxetine HCl_Cap 40mg,fluoxetine,2016,3807.0
0403030,Fluoxetine HCl_Cap 20mg,fluoxetine,2012,5601170.0
0403030,Fluoxetine HCl_Cap 60mg,fluoxetine,2004,42701.0
0403030,Fluoxetine HCl_Liq Spec 2mg/5ml,fluoxetine,2010,1.0
0403030,Fluoxetine HCl_Liq Spec 2mg/5ml,fluoxetine,2017,4.0
0403030,Fluoxetine HCl_Cap 60mg,fluoxetine,2009,75191.0
0403030,Fluoxetine HCl_Liq Spec 2.5mg/5ml,fluoxetine,2017,11.0
0403030,Fluoxetine HCl_Cap 20mg,fluoxetine,2006,4431794.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml S/F,fluoxetine,2015,4558.0
0403030,Fluoxetine HCl_Liq Spec 2mg/5ml,fluoxetine,2015,3.0
0403030,Fluoxetine HCl_Oral Soln 20mg/5ml,fluoxetine,2012,101848.0
0403030,Fluoxetine HCl_Cap 60mg,fluoxetine,2005,48089.0
0403030,Fluoxetine HCl_Liq Spec 2mg/5ml,fluoxetine,2011,1.0
0403030,Prozac_Liq 20mg/5ml,fluoxetine,2007,2653.0
0403030,Prozac_Cap 20mg,fluoxetine,2009,37716.0
0403030,Prozac_Liq 20mg/5ml,fluoxetine,2005,2926.0
0403030,Prozac 60_Cap 60mg,fluoxetine,2005,1132.0
0403030,Prozac_Liq 20mg/5ml,fluoxetine,2015,1818.0
0403030,Prozac_Liq 20mg/5ml,fluoxetine,2013,1964.0
0403030,Prozac 60_Cap 60mg,fluoxetine,2001,25102.0
0403030,Prozac 60_Cap 60mg,fluoxetine,2008,62.0
0403030,Prozac_Cap 20mg,fluoxetine,2017,20263.0
0403030,Prozac_Cap 20mg,fluoxetine,2004,53848.0
0403030,Prozac_Liq 20mg/5ml,fluoxetine,2004,3460.0
0403030,Prozac 60_Cap 60mg,fluoxetine,2002,31652.0
0403030,Prozac_Liq 20mg/5ml,fluoxetine,2006,2662.0
0403030,Prozac_Cap 20mg,fluoxetine,2016,21401.0
0403030,Prozac 60_Cap 60mg,fluoxetine,2000,19660.0
0403030,Prozac_Cap 20mg,fluoxetine,2012,27351.0
0403030,Prozac_Liq 20mg/5ml,fluoxetine,2009,2807.0
0403030,Prozac_Liq 20mg/5ml,fluoxetine,2011,2444.0
0403030,Prozac_Cap 20mg,fluoxetine,2013,24417.0
0403030,Prozac_Cap 20mg,fluoxetine,2005,42524.0
0403030,Prozac_Cap 20mg,fluoxetine,2000,245005.0
0403030,Prozac 60_Cap 60mg,fluoxetine,2004,1334.0
0403030,Prozac_Liq 20mg/5ml,fluoxetine,2001,75213.0
0403030,Prozac_Liq 20mg/5ml,fluoxetine,2002,47834.0
0403030,Prozac_Cap 20mg,fluoxetine,2011,32838.0
0403030,Prozac_Cap 20mg,fluoxetine,2007,33701.0
0403030,Prozac 60_Cap 60mg,fluoxetine,2010,10.0
0403030,Prozac_Cap 20mg,fluoxetine,2008,28524.0
0403030,Prozac_Liq 20mg/5ml,fluoxetine,2008,2745.0
0403030,Prozac_Cap 20mg,fluoxetine,2002,95705.0
0403030,Prozac 60_Cap 60mg,fluoxetine,2011,11.0
0403030,Prozac_Cap 20mg,fluoxetine,1999,3358600.0
0403030,Prozac_Liq 20mg/5ml,fluoxetine,2014,1972.0
0403030,Prozac 60_Cap 60mg,fluoxetine,2007,762.0
0403030,Prozac 60_Cap 60mg,fluoxetine,2014,2.0
0403030,Prozac_Liq 20mg/5ml,fluoxetine,2017,1333.0
0403030,Prozac 60_Cap 60mg,fluoxetine,2003,4214.0
0403030,Prozac 60_Cap 60mg,fluoxetine,2013,2.0
0403030,Prozac_Cap 20mg,fluoxetine,2006,38988.0
0403030,Prozac_Liq 20mg/5ml,fluoxetine,2000,69201.0
0403030,Prozac_Liq 20mg/5ml,fluoxetine,2016,1647.0
0403030,Prozac_Liq 20mg/5ml,fluoxetine,2012,2115.0
0403030,Prozac_Liq 20mg/5ml,fluoxetine,2003,4268.0
0403030,Prozac_Cap 20mg,fluoxetine,2003,68463.0
0403030,Prozac 60_Cap 60mg,fluoxetine,1999,15000.0
0403030,Prozac_Cap 20mg,fluoxetine,2014,22842.0
0403030,Prozac_Cap 20mg,fluoxetine,2015,21814.0
0403030,Prozac_Liq 20mg/5ml,fluoxetine,2010,2651.0
0403030,Prozac_Cap 20mg,fluoxetine,2010,27645.0
0403030,Prozac 60_Cap 60mg,fluoxetine,2006,1152.0
0403030,Prozac_Liq 20mg/5ml,fluoxetine,1999,63700.0
0403030,Prozac_Cap 20mg,fluoxetine,2001,146427.0
0403030,Prozac 60_Cap 60mg,fluoxetine,2015,2.0
0403030,Felicium_Cap 20mg,fluoxetine,2011,2.0
0403030,Felicium_Cap 20mg,fluoxetine,2001,4777.0
0403030,Felicium_Cap 20mg,fluoxetine,2000,3020.0
0403030,Felicium_Cap 20mg,fluoxetine,2012,1.0
0403030,Felicium_Cap 20mg,fluoxetine,2002,1742.0
0403030,Oxactin_Cap 20mg,fluoxetine,2013,51345.0
0403030,Oxactin_Cap 20mg,fluoxetine,2008,59318.0
0403030,Oxactin_Cap 20mg,fluoxetine,2004,63744.0
0403030,Oxactin_Cap 20mg,fluoxetine,2015,44120.0
0403030,Oxactin_Cap 20mg,fluoxetine,2014,47533.0
0403030,Oxactin_Cap 20mg,fluoxetine,2003,49950.0
0403030,Oxactin_Cap 20mg,fluoxetine,2010,55568.0
0403030,Oxactin_Cap 20mg,fluoxetine,2001,659.0
0403030,Oxactin_Cap 20mg,fluoxetine,2009,56251.0
0403030,Oxactin_Cap 20mg,fluoxetine,2017,36561.0
0403030,Oxactin_Cap 20mg,fluoxetine,2007,60931.0
0403030,Oxactin_Cap 20mg,fluoxetine,2016,37661.0
0403030,Oxactin_Cap 20mg,fluoxetine,2002,9886.0
0403030,Oxactin_Cap 20mg,fluoxetine,2012,55837.0
0403030,Oxactin_Cap 20mg,fluoxetine,2011,57990.0
0403030,Oxactin_Cap 20mg,fluoxetine,2005,57440.0
0403030,Oxactin_Cap 20mg,fluoxetine,2006,58596.0
0403030,Ranflutin_Cap 20mg,fluoxetine,2010,4.0
0403030,Ranflutin_Cap 20mg,fluoxetine,2008,896.0
0403030,Ranflutin_Cap 20mg,fluoxetine,2006,2124.0
0403030,Ranflutin_Cap 20mg,fluoxetine,2002,5489.0
0403030,Ranflutin_Cap 20mg,fluoxetine,2003,7626.0
0403030,Ranflutin_Cap 20mg,fluoxetine,2007,1522.0
0403030,Ranflutin_Cap 20mg,fluoxetine,2005,5615.0
0403030,Ranflutin_Cap 20mg,fluoxetine,2004,8222.0
0403030,Prozit_Oral Soln 20mg/5ml,fluoxetine,2007,86.0
0403030,Prozit_Oral Soln 20mg/5ml,fluoxetine,2008,60.0
0403030,Prozit_Oral Soln 20mg/5ml,fluoxetine,2013,41.0
0403030,Prozit_Oral Soln 20mg/5ml,fluoxetine,2015,56.0
0403030,Prozit_Oral Soln 20mg/5ml,fluoxetine,2012,29.0
0403030,Prozit_Oral Soln 20mg/5ml,fluoxetine,2010,28.0
0403030,Prozit_Oral Soln 20mg/5ml,fluoxetine,2011,30.0
0403030,Prozit_Oral Soln 20mg/5ml,fluoxetine,2014,59.0
0403030,Prozit_Oral Soln 20mg/5ml,fluoxetine,2017,1.0
0403030,Prozit_Oral Soln 20mg/5ml,fluoxetine,2016,44.0
0403030,Prozep_Oral Soln 20mg/5ml,fluoxetine,2011,1697.0
0403030,Prozep_Oral Soln 20mg/5ml,fluoxetine,2017,954.0
0403030,Prozep_Oral Soln 20mg/5ml,fluoxetine,2008,289.0
0403030,Prozep_Oral Soln 20mg/5ml,fluoxetine,2009,706.0
0403030,Prozep_Oral Soln 20mg/5ml,fluoxetine,2015,7385.0
0403030,Prozep_Oral Soln 20mg/5ml,fluoxetine,2013,4538.0
0403030,Prozep_Oral Soln 20mg/5ml,fluoxetine,2014,5629.0
0403030,Prozep_Oral Soln 20mg/5ml,fluoxetine,2012,2776.0
0403030,Prozep_Oral Soln 20mg/5ml,fluoxetine,2010,1060.0
0403030,Prozep_Oral Soln 20mg/5ml,fluoxetine,2016,8238.0
0403030,Olena_Tab Disper 20mg,fluoxetine,2016,17034.0
0403030,Olena_Tab Disper 20mg,fluoxetine,2014,2231.0
0403030,Olena_Tab Disper 20mg,fluoxetine,2015,7900.0
0403030,Olena_Tab Disper 20mg,fluoxetine,2017,20854.0
0403030,Fluvoxamine Mal_Tab 100mg,fluvoxamine,2018,11411.0
0403030,Fluvoxamine Mal_Tab 50mg,fluvoxamine,2018,11176.0
0403030,Fluvoxamine Mal_Liq Spec 50mg/5ml,fluvoxamine,2018,1.0
0403030,Faverin_Tab 50mg,fluvoxamine,2018,558.0
0403030,Faverin_Tab 100mg,fluvoxamine,2018,380.0
0403030,Faverin 100_Tab 100mg,fluvoxamine,1998,5700.0
0403030,Faverin 50_Tab 50mg,fluvoxamine,1998,7800.0
0403030,Fluvoxamine Mal_Tab 100mg,fluvoxamine,1998,14400.0
0403030,Fluvoxamine Mal_Tab 50mg,fluvoxamine,1998,23900.0
0403030,Faverin 100_Tab 100mg,fluvoxamine,2007,506.0
0403030,Faverin 50_Tab 50mg,fluvoxamine,2003,1395.0
0403030,Faverin 100_Tab 100mg,fluvoxamine,2002,1103.0
0403030,Faverin 100_Tab 100mg,fluvoxamine,2012,237.0
0403030,Faverin 100_Tab 100mg,fluvoxamine,2015,183.0
0403030,Faverin 50_Tab 50mg,fluvoxamine,2002,1786.0
0403030,Faverin 50_Tab 50mg,fluvoxamine,2013,403.0
0403030,Faverin 100_Tab 100mg,fluvoxamine,2010,276.0
0403030,Faverin 100_Tab 100mg,fluvoxamine,2008,471.0
0403030,Faverin 50_Tab 50mg,fluvoxamine,2000,3569.0
0403030,Faverin 100_Tab 100mg,fluvoxamine,2016,259.0
0403030,Faverin 50_Tab 50mg,fluvoxamine,1999,5400.0
0403030,Faverin 50_Tab 50mg,fluvoxamine,2007,848.0
0403030,Faverin 50_Tab 50mg,fluvoxamine,2015,410.0
0403030,Faverin 50_Tab 50mg,fluvoxamine,2005,890.0
0403030,Faverin 100_Tab 100mg,fluvoxamine,2005,602.0
0403030,Faverin 100_Tab 100mg,fluvoxamine,2011,244.0
0403030,Faverin 100_Tab 100mg,fluvoxamine,2013,190.0
0403030,Faverin 100_Tab 100mg,fluvoxamine,1999,3200.0
0403030,Faverin 50_Tab 50mg,fluvoxamine,2012,455.0
0403030,Faverin 50_Tab 50mg,fluvoxamine,2009,694.0
0403030,Faverin 50_Tab 50mg,fluvoxamine,2014,410.0
0403030,Faverin 50_Tab 50mg,fluvoxamine,2016,504.0
0403030,Faverin 50_Tab 50mg,fluvoxamine,2010,538.0
0403030,Faverin 100_Tab 100mg,fluvoxamine,2000,2085.0
0403030,Faverin 50_Tab 50mg,fluvoxamine,2006,785.0
0403030,Faverin 100_Tab 100mg,fluvoxamine,2003,1038.0
0403030,Faverin 50_Tab 50mg,fluvoxamine,2011,479.0
0403030,Faverin 50_Tab 50mg,fluvoxamine,2008,799.0
0403030,Faverin 100_Tab 100mg,fluvoxamine,2004,750.0
0403030,Faverin 100_Tab 100mg,fluvoxamine,2001,1448.0
0403030,Faverin 50_Tab 50mg,fluvoxamine,2001,2601.0
0403030,Faverin 100_Tab 100mg,fluvoxamine,2009,333.0
0403030,Faverin 50_Tab 50mg,fluvoxamine,2004,1058.0
0403030,Faverin 100_Tab 100mg,fluvoxamine,2006,518.0
0403030,Faverin 100_Tab 100mg,fluvoxamine,2014,190.0
0403030,Fluvoxamine Mal_Tab 100mg,fluvoxamine,2015,14657.0
0403030,Fluvoxamine Mal_Liq Spec 50mg/5ml,fluvoxamine,2017,2.0
0403030,Fluvoxamine Mal_Tab 50mg,fluvoxamine,2007,14699.0
0403030,Fluvoxamine Mal_Tab 50mg,fluvoxamine,2000,20326.0
0403030,Fluvoxamine Mal_Tab 50mg,fluvoxamine,2001,18117.0
0403030,Fluvoxamine Mal_Tab 50mg,fluvoxamine,2003,15342.0
0403030,Fluvoxamine Mal_Tab 100mg,fluvoxamine,2003,13803.0
0403030,Fluvoxamine Mal_Tab 50mg,fluvoxamine,2002,16231.0
0403030,Fluvoxamine Mal_Tab 100mg,fluvoxamine,2002,14342.0
0403030,Fluvoxamine Mal_Tab 50mg,fluvoxamine,2008,14416.0
0403030,Fluvoxamine Mal_Liq Spec 50mg/5ml,fluvoxamine,2013,1.0
0403030,Fluvoxamine Mal_Tab 50mg,fluvoxamine,2016,11187.0
0403030,Fluvoxamine Mal_Tab 50mg,fluvoxamine,2005,14849.0
0403030,Fluvoxamine Mal_Tab 100mg,fluvoxamine,2006,13331.0
0403030,Fluvoxamine Mal_Tab 100mg,fluvoxamine,2004,13572.0
0403030,Fluvoxamine Mal_Tab 100mg,fluvoxamine,2013,14218.0
0403030,Fluvoxamine Mal_Tab 50mg,fluvoxamine,2006,15125.0
0403030,Fluvoxamine Mal_Tab 100mg,fluvoxamine,2017,11182.0
0403030,Fluvoxamine Mal_Tab 50mg,fluvoxamine,2011,13862.0
0403030,Fluvoxamine Mal_Tab 50mg,fluvoxamine,2009,14029.0
0403030,Fluvoxamine Mal_Tab 100mg,fluvoxamine,2008,13892.0
0403030,Fluvoxamine Mal_Tab 50mg,fluvoxamine,2012,12269.0
0403030,Fluvoxamine Mal_Tab 50mg,fluvoxamine,2015,12615.0
0403030,Fluvoxamine Mal_Tab 100mg,fluvoxamine,2007,13844.0
0403030,Fluvoxamine Mal_Tab 50mg,fluvoxamine,2014,12836.0
0403030,Fluvoxamine Mal_Tab 50mg,fluvoxamine,2004,15016.0
0403030,Fluvoxamine Mal_Tab 50mg,fluvoxamine,2017,10512.0
0403030,Fluvoxamine Mal_Tab 100mg,fluvoxamine,2016,11447.0
0403030,Fluvoxamine Mal_Tab 100mg,fluvoxamine,2011,14287.0
0403030,Fluvoxamine Mal_Tab 100mg,fluvoxamine,2014,14241.0
0403030,Fluvoxamine Mal_Tab 100mg,fluvoxamine,2010,14070.0
0403030,Fluvoxamine Mal_Tab 50mg,fluvoxamine,2010,14050.0
0403030,Fluvoxamine Mal_Tab 100mg,fluvoxamine,1999,14800.0
0403030,Fluvoxamine Mal_Tab 100mg,fluvoxamine,2012,14326.0
0403030,Fluvoxamine Mal_Tab 100mg,fluvoxamine,2001,14718.0
0403030,Fluvoxamine Mal_Tab 50mg,fluvoxamine,2013,12570.0
0403030,Fluvoxamine Mal_Tab 100mg,fluvoxamine,2000,14643.0
0403030,Fluvoxamine Mal_Tab 100mg,fluvoxamine,2009,13704.0
0403030,Fluvoxamine Mal_Tab 50mg,fluvoxamine,1999,21800.0
0403030,Fluvoxamine Mal_Tab 100mg,fluvoxamine,2005,13291.0
0403030,Faverin_Tab 100mg,fluvoxamine,2017,318.0
0403030,Faverin_Tab 50mg,fluvoxamine,2017,495.0
0403030,Paroxetine HCl_Tab 40mg,paroxetine,2018,20762.0
0403030,Paroxetine HCl_Tab 30mg,paroxetine,2018,301000.0
0403030,Paroxetine HCl_Tab 10mg,paroxetine,2018,139104.0
0403030,Paroxetine HCl_Tab 20mg,paroxetine,2018,853327.0
0403030,Paroxetine HCl_Liq Spec 10mg/5ml,paroxetine,2018,3.0
0403030,Seroxat_Liq 20mg/10ml S/F,paroxetine,2018,13214.0
0403030,Seroxat_Tab 10mg,paroxetine,2018,4172.0
0403030,Seroxat_Tab 20mg,paroxetine,2018,15364.0
0403030,Seroxat_Tab 30mg,paroxetine,2018,5033.0
0403030,Seroxat_Tab 20mg,paroxetine,1998,2326300.0
0403030,Seroxat_Tab 30mg,paroxetine,1998,375900.0
0403030,Seroxat_Liq 20mg/10ml S/F,paroxetine,1998,16900.0
0403030,Paroxetine HCl_Tab 10mg,paroxetine,2016,141053.0
0403030,Paroxetine HCl_Tab 30mg,paroxetine,2011,325346.0
0403030,Paroxetine HCl_Tab 20mg,paroxetine,2006,1417528.0
0403030,Paroxetine HCl_Tab 40mg,paroxetine,2016,101.0
0403030,Paroxetine HCl_Tab 30mg,paroxetine,2008,323210.0
0403030,Paroxetine HCl_Tab 20mg,paroxetine,2009,1157649.0
0403030,Paroxetine HCl_Liq Spec 20mg/5ml,paroxetine,2011,4.0
0403030,Paroxetine HCl_Tab 20mg,paroxetine,2005,1549112.0
0403030,Paroxetine HCl_Liq Spec 10mg/5ml,paroxetine,2015,1.0
0403030,Paroxetine HCl_Tab 20mg,paroxetine,2004,1802936.0
0403030,Paroxetine HCl_Liq Spec 10mg/5ml,paroxetine,2011,3.0
0403030,Paroxetine HCl_Tab 20mg,paroxetine,2013,1007360.0
0403030,Paroxetine HCl_Tab 20mg,paroxetine,2016,928429.0
0403030,Paroxetine HCl_Tab 10mg,paroxetine,2012,21956.0
0403030,Paroxetine HCl_Tab 20mg,paroxetine,2003,2153417.0
0403030,Paroxetine HCl_Tab 30mg,paroxetine,2009,321056.0
0403030,Paroxetine HCl_Tab 10mg,paroxetine,2013,133654.0
0403030,Paroxetine HCl_Tab 20mg,paroxetine,2011,1063433.0
0403030,Paroxetine HCl_Tab 30mg,paroxetine,2007,336394.0
0403030,Paroxetine HCl_Tab 30mg,paroxetine,2015,323532.0
0403030,Paroxetine HCl_Tab 20mg,paroxetine,2015,956707.0
0403030,Paroxetine HCl_Tab 20mg,paroxetine,2014,980463.0
0403030,Paroxetine HCl_Tab 10mg,paroxetine,2014,140776.0
0403030,Paroxetine HCl_Tab 10mg,paroxetine,2015,143616.0
0403030,Paroxetine HCl_Tab 30mg,paroxetine,2005,371515.0
0403030,Paroxetine HCl_Liq Spec 10mg/5ml,paroxetine,2017,2.0
0403030,Paroxetine HCl_Liq Spec 20mg/5ml,paroxetine,2012,3.0
0403030,Paroxetine HCl_Tab 40mg,paroxetine,2017,8049.0
0403030,Paroxetine HCl_Tab 30mg,paroxetine,2012,325047.0
0403030,Paroxetine HCl_Tab 30mg,paroxetine,2004,209081.0
0403030,Paroxetine HCl_Tab 30mg,paroxetine,2016,320773.0
0403030,Paroxetine HCl_Tab 20mg,paroxetine,2017,886950.0
0403030,Paroxetine HCl_Liq Spec 10mg/5ml,paroxetine,2012,4.0
0403030,Paroxetine HCl_Tab 10mg,paroxetine,2017,138435.0
0403030,Paroxetine HCl_Tab 20mg,paroxetine,2002,1555448.0
0403030,Paroxetine HCl_Liq Spec 10mg/5ml,paroxetine,2010,3.0
0403030,Paroxetine HCl_Liq Spec 10mg/5ml,paroxetine,2016,1.0
0403030,Paroxetine HCl_Liq Spec 10mg/5ml,paroxetine,2013,2.0
0403030,Paroxetine HCl_Tab 20mg,paroxetine,2012,1036050.0
0403030,Paroxetine HCl_Tab 30mg,paroxetine,2017,311508.0
0403030,Paroxetine HCl_Tab 20mg,paroxetine,2010,1110564.0
0403030,Paroxetine HCl_Tab 30mg,paroxetine,2010,322874.0
0403030,Paroxetine HCl_Tab 20mg,paroxetine,2008,1225465.0
0403030,Paroxetine HCl_Tab 30mg,paroxetine,2014,322736.0
0403030,Paroxetine HCl_Tab 30mg,paroxetine,2013,324703.0
0403030,Paroxetine HCl_Tab 30mg,paroxetine,2006,345704.0
